"江森自控国际公司","johnson controls international","9"
"联合服务汽车协会","united services automobile assn.","9"
"第一资本金融公司","capital one financial","9"
"欧莱雅集团","L'ORÉAL  ","9"
"中国船舶工业集团有限公司","china state shipbuilding","9"
"迪尔公司","deere","9"
"国家电力投资集团有限公司","state power investment","9"
"美敦力公司","medtronic","9"
"中国华电集团有限公司","china huadian","9"
"日本出光兴产株式会社","idemitsu kosan","9"
"兖矿集团有限公司","yankuang group","9"
"国际资产控股公司","intl fcstone","9"
"西北互助人寿保险公司","northwestern mutual","9"
"联合信贷集团","unicredit group","9"
"enterprise products公司","enterprise products partners","9"
"仁宝电脑","compal electronics","9"
"rajesh exports公司","rajesh exports","9"
"法国航空－荷兰皇家航空集团","air france-klm group","9"
"travelers cos.公司","travelers cos.","9"
"inditex公司","inditex","9"
"慧与公司","hewlett packard enterprise","9"
"国泰人寿保险股份有限公司","cathay life insurance","9"
"菲利普－莫里斯国际公司","philip morris international","9"
"coop集团","coop group","9"
"康帕斯集团","compass group","9"
"西太平洋银行","westpac banking","9"
"migros集团","migros group","9"
"二十一世纪福克斯","twenty-first century fox","9"
"菲尼克斯医药公司","phoenix pharmahandel","9"
"medipal控股公司","medipal holdings","9"
"法国威立雅环境集团","veolia environnement","9"
"关西电力","kansai electric power","9"
"三星人寿保险","samsung life insurance","9"
"艾伯维","abbvie","9"
"荷兰皇家飞利浦公司","royal philips","9"
"施耐德电气","schneider electric","9"
"住友电工","sumitomo electric industries","9"
"达能","danone","9"
"苏宁易购集团股份有限公司","suning commerce group","9"
"鞍钢集团有限公司","ansteel group","9"
"西班牙天然气公司","gas natural fenosa","9"
"加拿大丰业银行","bank of nova scotia","9"
"首钢集团有限公司","shougang group","9"
"纬创资通（昆山）有限公司","wistron","9"
"雅培公司","abbott laboratories","9"
"法国邮政","la poste","9"
"koc集团","KOÇ HOLDING","9"
"台湾中油股份有限公司","cpc","9"
"前进保险公司","progressive","9"
"gs加德士","gs caltex","9"
"曼福集团","mapfre group","9"
"艾睿电子","arrow electronics","9"
"德科集团","adecco group","9"
"sk海力士公司","sk hynix","9"
"东日本旅客铁道株式会社","east japan railway","9"
"拉法基豪瑞集团","lafargeholcim","9"
"altice公司","altice","9"
"sap公司","sap","9"
"onex公司","onex","9"
"澳新银行集团","australia & new zealand banking group","9"
"英美资源集团","anglo american","9"
"任仕达控股公司","randstad holding","9"
"卡夫亨氏公司","kraft heinz","9"
"plains gp holdings公司","plains gp holdings","9"
"英美烟草集团","british american tobacco","9"
"cfe公司","cfe","9"
"gilead sciences公司","gilead sciences","9"
"新疆广汇实业投资（集团）有限责任公司","xinjiang guanghui industry investment","9"
"诺基亚","nokia","9"
"三星c&t公司","samsung c&t","9"
"亿滋国际","mondelez international","9"
"国际航空集团","international airlines group","9"
"美国诺斯洛普格拉曼公司","northrop grumman","9"
"日本中部电力","chubu electric power","9"
"日本电气公司","nec","9"
"阳光龙净集团有限公司","yango financial holding","9"
"中国太平保险集团有限责任公司","china taiping insurance group","9"
"伟创力公司","flex","9"
"雷神公司","raytheon","9"
"中国大唐集团有限公司","china datang","9"
"波兰国营石油公司","pkn orlen group","9"
"ultrapar控股公司","ultrapar holdings","9"
"kb金融集团","kb financial group","9"
"achmea公司","achmea","9"
"梅西百货","macy's","9"
"阿联酋航空集团","emirates group","9"
"喜力控股公司","heineken holding","9"
"森科能源公司","suncor energy","9"
"巴登-符滕堡州能源公司","ENERGIE BADEN-WÜRTTEMBERG","9"
"米其林公司","michelin","9"
"富邦金融控股股份有限公司","fubon financial holding","9"
"阿迪达斯集团","adidas","9"
"山西晋城无烟煤矿业集团有限责任公司","shanxi jincheng anthracite coal mining group","9"
"贺利氏控股集团","heraeus holding","9"
"lg display公司","lg display","9"
"dxc technology公司","dxc technology","9"
"澳大利亚国民银行","national australia bank","9"
"ceconomy公司","ceconomy","9"
"fomento económico mexicano公司","FOMENTO ECONÓMICO MEXICANO","9"
"us foods holding公司","us foods holding","9"
"泰康保险集团股份有限公司","taikang insurance group","9"
"美国合众银行","u.s. bancorp","9"
"德国勃林格殷格翰公司","boehringer ingelheim","9"
"荷兰合作银行","rabobank group","9"
"cj集团","cj corp","9"
"阳泉煤业（集团）有限责任公司","yangquan coal industry group","9"
"山西潞安矿业（集团）有限责任公司","shanxi luan mining group","9"
"河南能源化工集团有限公司","henan energy & chemical","9"
"大同煤矿集团有限责任公司","datong coal mine group","9"
"bae系统公司","bae systems","9"
"海尔智家股份有限公司","qingdao haier","9"
"爱立信公司","lm ericsson","9"
"中国石油化工股份有限公司","","9"
"中国石油天然气股份有限公司","","9"
"中国建筑股份有限公司","","9"
"中国铁建股份有限公司","cwycy,china railway construction corp.,ltd","9"
"中国人寿保险股份有限公司","lfc,china life insurance co.,ltd","9"
"中国交通建设股份有限公司","cccgy,china communications construction co.,ltd","9"
"中国中信股份有限公司","","9"
"联想控股股份有限公司","","9"
"海航科技股份有限公司","","9"
"宝山钢铁股份有限公司","","9"
"国药控股股份有限公司","shtdf,sinopharm group co.,ltd","9"
"中国电力建设股份有限公司","","9"
"中国神华能源股份有限公司","csuay,china shenhua energy co.,ltd","9"
"中国冶金科工股份有限公司","","9"
"中国能源建设股份有限公司","","9"
"中国邮政储蓄银行股份有限公司","","9"
"厦门建发股份有限公司","","9"
"江西铜业股份有限公司","","9"
"厦门象屿股份有限公司","","9"
"中海石油（中国）有限公司北京分公司","","9"
"中国铝业股份有限公司","ach,aluminum corp. of china,ltd","9"
"中国太平保险控股有限公司","","9"
"厦门国贸集团股份有限公司","","9"
"广汇汽车服务集团股份公司","","9"
"华能国际电力股份有限公司","hnp,huaneng power international, inc","9"
"潍柴动力股份有限公司","","9"
"兖州煤业股份有限公司","","9"
"万洲国际有限公司","","9"
"珠海格力电器股份有限公司","","9"
"华润医药集团有限公司","","9"
"保利房地产（集团）股份有限公司","","9"
"新华人寿保险股份有限公司","new china life insurance","9"
"上海建工集团股份有限公司","","9"
"北京汽车股份有限公司","","9"
"上海医药集团股份有限公司","","9"
"中国华融资产管理股份有限公司","","9"
"中国建材股份有限公司","cbumy,china national building material co.,ltd","9"
"中国南方航空股份有限公司","znh,china southern airlines co.,ltd","9"
"东风汽车集团股份有限公司","","9"
"中国国际航空股份有限公司","","9"
"中国信达资产管理股份有限公司","","9"
"tcl集团股份有限公司","","9"
"中国航油（新加坡）股份有限公司","","9"
"中国再保险（集团）股份有限公司","","9"
"河钢股份有限公司","","9"
"中兴通讯股份有限公司","ztcof,zte corp","9"
"比亚迪股份有限公司","byddf,byd co.,ltd","9"
"华润置地有限公司","","9"
"中国东方航空股份有限公司","cea,china eastern airlines corp.,ltd","9"
"远大产业控股股份有限公司","","9"
"长城汽车股份有限公司","gwlly,great wall motor co.,ltd","9"
"中国通信服务股份有限公司","","9"
"紫金矿业集团股份有限公司","zijmf,zijin mining group co.,ltd","9"
"京东方科技集团股份有限公司","","9"
"山东宏桥新型材料有限公司","","9"
"吉利汽车控股有限公司","","9"
"中国光大银行股份有限公司","","9"
"中远海运控股股份有限公司","","9"
"昆仑能源有限公司","","9"
"复星国际有限公司","","9"
