"航空飞行与指挥","12710","7"
"航空反潜工程","12711","7"
"飞行器设计","12714","7"
"航空宇航推进理论与工程","12715","7"
"航空宇航制造工程","12716","7"
"人机与环境工程","12717","7"
"轻工技术与工程类","12800","7"
"制浆造纸工程","12801","7"
"制糖工程","12802","7"
"发酵工程","12803","7"
"皮革化学与工程","12804","7"
"石油与天然气工程类","12900","7"
"油气井工程","12901","7"
"油气田开发工程","12902","7"
"核科学与技术类","13000","7"
"核能科学与工程","13001","7"
"核燃料循环与材料","13002","7"
"核技术及应用","13003","7"
"辐射防护及环境保护","13004","7"
"轻纺织食品类","13101","7"
"轻化工程","13103","7"
"商品学","13104","7"
"商品检验","13105","7"
"食品质量与安全","13106","7"
"食品加工技术","13107","7"
"食品科学与工程","13108","7"
"针织技术与针织服装","13110","7"
"印刷工程","13111","7"
"烹饪工艺与营养","13112","7"
"包装工程","13113","7"
"产品质量工程","13114","7"
"非织造材料与工程","13115","7"
"服装设计和染织设计","13118","7"
"刑事技术","13201","7"
"商务韩语","20211","7"
"信息网络安全监察","13204","7"
"信息安全","13205","7"
"人民武装","13206","7"
"消防工程","13207","7"
"治安系","13209","7"
"安全防范工程","13210","7"
"禁毒学","13212","7"
"警察指挥与战术","13214","7"
"作战信息管理","13215","7"
"水土保持","13301","7"
"土木工程","13302","7"
"土建","13304","7"
"模具设计与制造","13306","7"
"城市地下空间工程","13307","7"
"道路桥梁与渡河工程","13309","7"
"给水排水工程","13310","7"
"国防建筑学","13311","7"
"工程造价","13314","7"
"工程管理","13315","7"
"建筑学","13316","7"
"建筑工程","13317","7"
"建筑工程管理","13318","7"
"建筑工程教育","13320","7"
"景观学","13322","7"
"岩土工程","13323","7"
"结构工程","13324","7"
"市政工程","13325","7"
"供热、供燃气、通风及空调工程","13326","7"
"防灾减灾工程及防护工程","13327","7"
"桥梁与隧道工程","13328","7"
"食品科学","13501","7"
"粮食、油脂及植物蛋白工程","13502","7"
"农产品加工及贮藏工程","13503","7"
"水产品加工及贮藏工程","13504","7"
"室内装饰技术","13601","7"
"稀土工程","13602","7"
"无机非金属材料工程","13603","7"
"再生资源科学与技术","13604","7"
"冶金工程","13605","7"
"宝石及材料工艺学","13607","7"
"材料与成型控制技术","13611","7"
"材料成型与控制工程","13612","7"
"仿真工程","13617","7"
"粉体材料科学与工程","13618","7"
"复合材料与工程","13619","7"
"高分子材料加工工程","13622","7"
"焊接技术与工程","13625","7"
"金属材料工程","13626","7"
"材料物理与化学","13628","7"
"材料加工工程","13630","7"
"电子科学与技术类","13700","7"
"物理电子学","13701","7"
"电路与系统","13702","7"
"微电子学与固体电子学","13703","7"
"电磁场与微波技术","13704","7"
"水利水电工程","13802","7"
"水利水电建筑工程","13804","7"
"水利工程施工技术","13805","7"
"水务工程","13806","7"
"水文与水资源工程","13807","7"
"水文与工程地质","13809","7"
"城市水利","13811","7"
"地下水科学与工程","13812","7"
"给水排水科学与工程","13814","7"
"教育科学与管理","13815","7"
"水文学及水资源","13816","7"
"水力学及河流动力学","13817","7"
"水工结构工程","13818","7"
"港口、海岸及近海工程","13819","7"
"化学与制药类","13900","7"
"药物制剂","13901","7"
"制药工程","13902","7"
"化学工程与工业生物工程","13904","7"
"化工与制药","13905","7"
"理论与应用力学","14001","7"
"力学基地班","14003","7"
"一般力学与力学基础","14004","7"
"固体力学","14005","7"
"流体力学","14006","7"
"计算机科学与技术类","14100","7"
"计算机系统结构","14101","7"
"计算机软件与理论","14102","7"
