"中国远洋海运集团有限公司","中国远洋海运集团","9"
"巴克莱","巴克莱","9"
"多伦多道明银行","多伦多道明银行","9"
"利安德巴塞尔工业公司","利安德巴塞尔工业","9"
"来宝集团","来宝","9"
"耐克公司","耐克","9"
"瑞士abb集团","瑞士abb","9"
"大和房建","大和房建","9"
"中国航天科技集团有限公司","中国航天,航天控股","9"
"andeavor公司","","9"
"enbridge公司","","9"
"中国航天科工集团有限公司","中国航天科工","9"
"损保控股有限公司","损保","9"
"铃木汽车","铃木汽车","9"
"澳洲联邦银行","澳洲联邦银行","9"
"住友生命保险公司","住友生命保险","9"
"全球燃料服务公司","全球燃料服务","9"
"三菱化学控股","三菱化学","9"
"碧桂园控股有限公司","碧桂园","9"
"达丰（上海）电脑有限公司","广达电脑","9"
"德国中央合作银行","德国中央银行","9"
"exelon公司","","9"
"万通互惠理财","万通互惠理财","9"
"日本钢铁工程控股公司","日本钢铁工程","9"
"冀中能源集团有限责任公司","冀中能源","9"
"厦门国贸控股集团有限公司","厦门国贸","9"
"雪松控股集团有限公司","雪松控股","9"
"厦门建发集团有限公司","厦门建发","9"
"康菲石油公司","康菲石油","9"
"江苏沙钢集团有限公司","沙钢集团","9"
"普利司通","普利司通","9"
"安达保险公司","安达保险","9"
"日本瑞穗金融集团","日本瑞穗金融","9"
"台湾积体电路制造股份有限公司","台积电","9"
"中国电子信息产业集团有限公司","中国电子","9"
"江西铜业集团有限公司","江西铜业集团","9"
"中国航空油料集团有限公司","中国航油","9"
"chs公司","","9"
"瑞士信贷","瑞士信贷","9"
"长江和记实业有限公司","长和,长江和记实业","9"
"厦门象屿集团有限公司","象屿集团","9"
"3m公司","","9"
"英国电信集团","英国电信","9"
"马自达汽车株式会社","马自达汽车株式会社","9"
"时代华纳","时代华纳","9"
"现代摩比斯公司","现代摩比斯","9"
"新兴际华集团有限公司","新兴际华集团","9"
"crh公司","","9"
"通用动力","通用动力","9"
"斯巴鲁公司","斯巴鲁","9"
"中国中车股份有限公司","中国中车","9"
"斯伦贝谢公司","斯伦贝谢","9"
"来德爱","来德爱","9"
"中国电子科技集团有限公司","中国电科","9"
"江森自控国际公司","江森自控","9"
"联合服务汽车协会","联合服务汽车协会","9"
"第一资本金融公司","第一资本金融","9"
"欧莱雅集团","欧莱雅","9"
"中国船舶工业集团有限公司","中国船舶工业集团","9"
"迪尔公司","迪尔","9"
"国家电力投资集团有限公司","国家电投","9"
"美敦力公司","美敦力","9"
"中国华电集团有限公司","中国华电","9"
"日本出光兴产株式会社","日本出光兴产株式会社","9"
"兖矿集团有限公司","兖矿集团","9"
"国际资产控股公司","国际资产控股公司","9"
"西北互助人寿保险公司","西北互助人寿保险","9"
"联合信贷集团","联合信贷","9"
"enterprise products公司","","9"
"仁宝电脑","仁宝电脑","9"
"rajesh exports公司","","9"
"法国航空－荷兰皇家航空集团","法国航空－荷兰皇家航空","9"
"travelers cos.公司","","9"
"inditex公司","","9"
"慧与公司","慧与","9"
"国泰人寿保险股份有限公司","国泰人寿保险","9"
"菲利普－莫里斯国际公司","菲利普－莫里斯国际","9"
"coop集团","coop","9"
"康帕斯集团","金巴斯","9"
"西太平洋银行","西太平洋银行","9"
"migros集团","migros","9"
"二十一世纪福克斯","二十一世纪福克斯","9"
"菲尼克斯医药公司","","9"
"medipal控股公司","medipal","9"
"法国威立雅环境集团","法国威立雅环境","9"
"关西电力","关西电力","9"
"三星人寿保险","三星人寿保险","9"
"艾伯维","艾伯维","9"
"荷兰皇家飞利浦公司","荷兰皇家飞利浦","9"
"施耐德电气","施耐德电气","9"
"住友电工","住友电工","9"
"达能","达能","9"
"苏宁易购集团股份有限公司","苏宁,苏宁云商,苏宁易购","9"
"鞍钢集团有限公司","鞍钢集团","9"
"西班牙天然气公司","西班牙天然气","9"
"加拿大丰业银行","丰业银行","9"
"首钢集团有限公司","首钢集团","9"
"纬创资通（昆山）有限公司","纬创资通","9"
"雅培公司","雅培","9"
"法国邮政","法国邮政","9"
"koc集团","koc","9"
"台湾中油股份有限公司","","9"
"前进保险公司","前进保险","9"
"gs加德士","gs加德士","9"
"曼福集团","曼福","9"
"艾睿电子","艾睿电子","9"
"德科集团","德科","9"
"sk海力士公司","sk海力士","9"
"东日本旅客铁道株式会社","jr东日本","9"
"拉法基豪瑞集团","","9"
"altice公司","","9"
"sap公司","","9"
"onex公司","","9"
"澳新银行集团","澳新银行","9"
"英美资源集团","英美资源集团","9"
"任仕达控股公司","任仕达","9"
"卡夫亨氏公司","卡夫亨氏","9"
"plains gp holdings公司","","9"
"英美烟草集团","英美烟草集团","9"
"cfe公司","cfe公司","9"
"gilead sciences公司","","9"
"新疆广汇实业投资（集团）有限责任公司","新疆广汇实业投资","9"
"诺基亚","诺基亚","9"
"三星c&t公司","三星c&t","9"
"亿滋国际","亿滋国际","9"
"国际航空集团","","9"
"美国诺斯洛普格拉曼公司","美国诺斯洛普格拉曼","9"
"日本中部电力","日本中部电力","9"
"日本电气公司","日本电气","9"
"阳光龙净集团有限公司","阳光金控投资","9"
"中国太平保险集团有限责任公司","中国太平","9"
"伟创力公司","伟创力","9"
"雷神公司","雷神","9"
"中国大唐集团有限公司","中国大唐","9"
"波兰国营石油公司","波兰国营石油公司","9"
"ultrapar控股公司","ultrapar","9"
"kb金融集团","kb金融集团","9"
"achmea公司","","9"
"梅西百货","梅西百货","9"
"阿联酋航空集团","","9"
"喜力控股公司","喜力","9"
"森科能源公司","森科能源公司","9"
"巴登-符滕堡州能源公司","巴登-符滕堡州能源","9"
"米其林公司","米其林","9"
"富邦金融控股股份有限公司","富邦金控","9"
"阿迪达斯集团","阿迪达斯","9"
"山西晋城无烟煤矿业集团有限责任公司","晋煤集团","9"
"贺利氏控股集团","贺利氏","9"
"lg display公司","","9"
"dxc technology公司","","9"
"澳大利亚国民银行","澳大利亚国民银行","9"
"ceconomy公司","","9"
"fomento económico mexicano公司","","9"
"us foods holding公司","","9"
"泰康保险集团股份有限公司","泰康人寿","9"
"美国合众银行","美国合众银行","9"
"德国勃林格殷格翰公司","勃林格殷格翰","9"
"荷兰合作银行","拉博银行","9"
"cj集团","cj集团","9"
"阳泉煤业（集团）有限责任公司","山西阳泉煤业","9"
"山西潞安矿业（集团）有限责任公司","潞安","9"
"河南能源化工集团有限公司","河南能源化工集团","9"
"大同煤矿集团有限责任公司","同煤集团","9"
"bae系统公司","bae系统","9"
"海尔智家股份有限公司","青岛海尔","9"
"爱立信公司","爱立信","9"
"中国石油化工股份有限公司","中国石油化工,中国石油化工股份","9"
"中国石油天然气股份有限公司","中国石油天然气,中国石油股份","9"
"中国建筑股份有限公司","中国建筑,中国建筑股份","9"
"中国铁建股份有限公司","中国铁建","9"
"中国人寿保险股份有限公司","中国人寿","9"
"中国交通建设股份有限公司","中交股份,中国交建","9"
"中国中信股份有限公司","中信股份","9"
"联想控股股份有限公司","联想控股","9"
"海航科技股份有限公司","海航科技","9"
"宝山钢铁股份有限公司","宝钢股份","9"
"国药控股股份有限公司","国药,国药控股","9"
"中国电力建设股份有限公司","中国电力建设股份","9"
"中国神华能源股份有限公司","中国神华","9"
"中国冶金科工股份有限公司","中国中冶","9"
"中国能源建设股份有限公司","中国能源建设,中国能源建设股份","9"
"中国邮政储蓄银行股份有限公司","邮储银行","9"
"厦门建发股份有限公司","建发股份","9"
"江西铜业股份有限公司","江西铜业","9"
"厦门象屿股份有限公司","厦门象屿","9"
"中海石油（中国）有限公司北京分公司","中国海洋石油","9"
